设备编号,流水日期,取款存款轧差
20020172,2019/9/5,95300
20020172,2019/9/6,35000
20020172,2019/9/7,-113800
20020172,2019/9/8,342700
20020172,2019/9/9,-17600
20020172,2019/9/10,38700
20020172,2019/9/11,1800
20020172,2019/9/12,53200
20020172,2019/9/13,152300
20020172,2019/9/14,26500
20020172,2019/9/15,4600
20020172,2019/9/16,-21600
20020172,2019/9/17,-31900
20020172,2019/9/18,-41100
20020172,2019/9/19,3700
20020172,2019/9/20,-15600
20020172,2019/9/21,108100
20020172,2019/9/22,418900
20020172,2019/9/23,-15600
20020172,2019/9/24,61000
20020172,2019/9/25,-17200
20020172,2019/9/26,3700
20020172,2019/9/27,34300
20020172,2019/9/28,49400
20020172,2019/9/29,308100
20020172,2019/9/30,26700
20020172,2019/10/1,2900
20020172,2019/10/2,28100
20020172,2019/10/3,51500
20020172,2019/10/4,-3900
20020172,2019/10/5,17600
20020172,2019/10/6,33500
20020172,2019/10/7,-68500
20020172,2019/10/8,19100
20020172,2019/10/9,23000
20020172,2019/10/10,-48100
20020172,2019/10/11,55800
20020172,2019/10/12,32700
20020172,2019/10/13,51500
20020172,2019/10/14,-75600
20020172,2019/10/15,-4800
20020172,2019/10/16,67300
20020172,2019/10/17,13800
20020172,2019/10/18,7400
20020172,2019/10/19,163000
20020172,2019/10/20,57200
20020172,2019/10/21,43900
20020172,2019/10/22,-108100
20020172,2019/10/23,39300
20020172,2019/10/24,71900
20020172,2019/10/25,-2200
20020172,2019/10/26,67300
20020172,2019/10/27,191200
20020172,2019/10/28,-77600
20020172,2019/10/29,-11700
20020172,2019/10/30,33300
20020172,2019/10/31,34700
20020172,2019/11/1,34200
20020172,2019/11/2,58300
20020172,2019/11/3,62400
20020172,2019/11/4,-20200
20020172,2019/11/5,6700
20020172,2019/11/6,-29900
20020172,2019/11/7,-43200
20020172,2019/11/8,23900
20020172,2019/11/9,33200
20020172,2019/11/10,-1800
20020172,2019/11/11,-85700
20020172,2019/11/12,-1200
20020172,2019/11/13,39200
20020172,2019/11/14,-30800
20020172,2019/11/15,36600
20020172,2019/11/16,195900
20020172,2019/11/17,203000
20020172,2019/11/18,152400
20020172,2019/11/19,60100
20020172,2019/11/20,-49800
20020172,2019/11/21,72000
20020172,2019/11/22,-25500
20020172,2019/11/23,-23200
20020172,2019/11/24,107200
20020172,2019/11/25,-11100
20020172,2019/11/26,-29500
20020172,2019/11/27,296400
20020172,2019/11/28,8175
20020172,2019/11/29,17300
20020172,2019/11/30,66050
20020172,2019/12/1,92700
20020172,2019/12/2,8850
20020172,2019/12/3,9025
20020172,2019/12/4,63975
20020172,2019/12/5,-667
20020172,2019/12/6,11666
20020172,2019/12/7,68633
20020172,2019/12/8,102800
20020172,2019/12/9,16113
20020178,2019/6/12,37000
20020178,2019/6/26,-2800
20020178,2019/6/27,44300
20020178,2019/6/28,88200
20020178,2019/6/29,-13500
20020178,2019/6/30,72500
20020178,2019/7/1,-59200
20020178,2019/7/2,-97400
20020178,2019/7/3,-18300
20020178,2019/7/4,22600
20020178,2019/7/5,101300
20020178,2019/7/6,124400
20020178,2019/7/7,-27900
20020178,2019/7/8,-31900
20020178,2019/7/9,-41900
20020178,2019/7/10,104800
20020178,2019/7/11,43800
20020178,2019/7/12,69100
20020178,2019/7/13,-13800
20020178,2019/7/14,26000
20020178,2019/7/15,48000
20020178,2019/7/16,56800
20020178,2019/7/17,-3800
20020178,2019/7/18,-80400
20020178,2019/7/19,-19100
20020178,2019/7/20,98500
20020178,2019/7/21,119100
20020178,2019/7/22,-63800
20020178,2019/7/23,71800
20020178,2019/7/24,43400
20020178,2019/7/25,62500
20020178,2019/7/26,34200
20020178,2019/7/27,-3400
20020178,2019/7/28,47000
20020178,2019/7/29,-5600
20020178,2019/7/30,46800
20020178,2019/7/31,160600
20020178,2019/8/1,26900
20020178,2019/8/2,5300
20020178,2019/8/3,32300
20020178,2019/8/4,4600
20020178,2019/8/5,18700
20020178,2019/8/6,16000
20020178,2019/8/7,77900
20020178,2019/8/8,-103800
20020178,2019/8/9,36400
20020178,2019/8/10,-15100
20020178,2019/8/11,36300
20020178,2019/8/12,-17400
20020178,2019/8/13,-5400
20020178,2019/8/14,20100
20020178,2019/8/15,-42400
20020178,2019/8/16,-12000
20020178,2019/8/17,56100
20020178,2019/8/18,57200
20020178,2019/8/19,69600
20020178,2019/8/20,-39800
20020178,2019/8/21,40500
20020178,2019/8/22,80700
20020178,2019/8/23,64600
20020178,2019/8/24,49200
20020178,2019/8/25,7800
20020178,2019/8/26,-28900
20020178,2019/8/27,-63400
20020178,2019/8/28,51600
20020178,2019/8/29,23900
20020178,2019/8/30,-29700
20020178,2019/8/31,61400
20020178,2019/9/1,65100
20020178,2019/9/2,-38300
20020178,2019/9/3,11000
20020178,2019/9/4,-12700
20020178,2019/9/5,28400
20020178,2019/9/6,-88900
20020178,2019/9/7,38800
20020178,2019/9/8,102400
20020178,2019/9/9,72900
20020178,2019/9/10,18300
20020178,2019/9/11,-52500
20020178,2019/9/12,39100
20020178,2019/9/13,72100
20020178,2019/9/14,73000
20020178,2019/9/15,30300
20020178,2019/9/16,13700
20020178,2019/9/17,30100
20020178,2019/9/18,-31900
20020178,2019/9/19,6800
20020178,2019/9/20,29900
20020178,2019/9/21,33200
20020178,2019/9/22,12700
20020178,2019/9/23,-77700
20020178,2019/9/24,12600
20020178,2019/9/25,-140700
20020178,2019/9/26,37900
20020178,2019/9/27,172800
20020178,2019/9/28,62000
20020178,2019/9/29,155900
20020178,2019/9/30,22200
20020178,2019/10/1,-900
20020178,2019/10/2,6000
20020178,2019/10/3,-11000
20020178,2019/10/4,13300
20020178,2019/10/5,13500
20020178,2019/10/6,3100
20020178,2019/10/7,20600
20020178,2019/10/8,-94100
20020178,2019/10/9,149700
20020178,2019/10/10,-16900
20020178,2019/10/11,41300
20020178,2019/10/12,7700
20020178,2019/10/13,19500
20020178,2019/10/14,19500
20020178,2019/10/15,-40300
20020178,2019/10/16,40900
20020178,2019/10/17,42900
20020178,2019/10/18,140000
20020178,2019/10/19,-900
20020178,2019/10/20,-700
20020178,2019/10/21,-52700
20020178,2019/10/22,-53400
20020178,2019/10/23,59000
20020178,2019/10/24,-18800
20020178,2019/10/25,49800
20020178,2019/10/26,109500
20020178,2019/10/27,7300
20020178,2019/10/28,600
20020178,2019/10/29,-4800
20020178,2019/10/30,14800
20020178,2019/10/31,3100
20020178,2019/11/1,-27700
20020178,2019/11/2,-10600
20020178,2019/11/3,70500
20020178,2019/11/4,43700
20020178,2019/11/5,-2100
20020178,2019/11/6,-18300
20020178,2019/11/7,-77500
20020178,2019/11/8,106800
20020178,2019/11/9,44300
20020178,2019/11/10,74600
20020178,2019/11/11,-86300
20020178,2019/11/12,-195300
20020178,2019/11/13,4400
20020178,2019/11/14,14000
20020178,2019/11/15,49800
20020178,2019/11/16,76700
20020178,2019/11/17,22200
20020178,2019/11/18,24400
20020178,2019/11/19,89200
20020178,2019/11/20,94500
20020178,2019/11/21,7800
20020178,2019/11/22,9400
20020178,2019/11/23,11800
20020178,2019/11/24,-13000
20020178,2019/11/25,800
20020178,2019/11/26,-12800
20020178,2019/11/27,98400
20020178,2019/11/28,-13150
20020178,2019/11/29,34575
20020178,2019/11/30,30550
20020178,2019/12/1,38575
20020178,2019/12/2,-4350
20020178,2019/12/3,-30250
20020178,2019/12/4,44750
20020178,2019/12/5,-18567
20020178,2019/12/6,55334
20020178,2019/12/7,44267
20020178,2019/12/8,27934
20020179,2019/6/12,21300
20020179,2019/6/26,37500
20020179,2019/6/27,3700
20020179,2019/6/28,-500
20020179,2019/6/29,16500
20020179,2019/6/30,12100
20020179,2019/7/1,87000
20020179,2019/7/2,83600
20020179,2019/7/3,66200
20020179,2019/7/4,-9600
20020179,2019/7/5,-38000
20020179,2019/7/6,56500
20020179,2019/7/7,25600
20020179,2019/7/8,-76000
20020179,2019/7/9,60100
20020179,2019/7/10,-45100
20020179,2019/7/11,26200
20020179,2019/7/12,5300
20020179,2019/7/13,30400
20020179,2019/7/14,78600
20020179,2019/7/15,38200
20020179,2019/7/16,9900
20020179,2019/7/17,39800
20020179,2019/7/18,-44600
20020179,2019/7/19,-7200
20020179,2019/7/20,-16100
20020179,2019/7/21,306500
20020179,2019/7/22,-69300
20020179,2019/7/23,18800
20020179,2019/7/24,24400
20020179,2019/7/25,-16600
20020179,2019/7/26,252200
20020179,2019/7/27,2300
20020179,2019/7/28,-5500
20020179,2019/7/29,4000
20020179,2019/7/30,-16900
20020179,2019/7/31,-8200
20020179,2019/8/1,54500
20020179,2019/8/2,-1300
20020179,2019/8/3,173400
20020179,2019/8/4,72600
20020179,2019/8/5,-4000
20020179,2019/8/6,15200
20020179,2019/8/7,46500
20020179,2019/8/8,93300
20020179,2019/8/9,53000
20020179,2019/8/10,11100
20020179,2019/8/11,-128900
20020179,2019/8/12,3100
20020179,2019/8/13,14900
20020179,2019/8/14,34600
20020179,2019/8/15,7400
20020179,2019/8/16,-4100
20020179,2019/8/17,11600
20020179,2019/8/18,-14200
20020179,2019/8/19,-48200
20020179,2019/8/20,6800
20020179,2019/8/21,-22000
20020179,2019/8/22,21600
20020179,2019/8/23,-3400
20020179,2019/8/24,126800
20020179,2019/8/25,97900
20020179,2019/8/26,-20400
20020179,2019/8/27,-59100
20020179,2019/8/28,14000
20020179,2019/8/29,21800
20020179,2019/8/30,31700
20020179,2019/8/31,93600
20020179,2019/9/1,17900
20020179,2019/9/2,-6900
20020179,2019/9/3,200
20020179,2019/9/4,1800
20020179,2019/9/5,-48400
20020179,2019/9/6,52800
20020179,2019/9/7,34000
20020179,2019/9/8,36100
20020179,2019/9/9,-16000
20020179,2019/9/10,99900
20020179,2019/9/11,72600
20020179,2019/9/12,1200
20020179,2019/9/13,39300
20020179,2019/9/14,30700
20020179,2019/9/15,43400
20020179,2019/9/16,-45000
20020179,2019/9/17,-3500
20020179,2019/9/18,-26400
20020179,2019/9/19,27800
20020179,2019/9/20,-13100
20020179,2019/9/21,41400
20020179,2019/9/22,80000
20020179,2019/9/23,-37400
20020179,2019/9/24,29900
20020179,2019/9/25,38800
20020179,2019/9/26,43100
20020179,2019/9/27,-12600
20020179,2019/9/28,144400
20020179,2019/9/29,12500
20020179,2019/9/30,184400
20020179,2019/10/1,400
20020179,2019/10/2,-3500
20020179,2019/10/3,9900
20020179,2019/10/4,-41600
20020179,2019/10/5,42100
20020179,2019/10/6,-1800
20020179,2019/10/7,-9700
20020179,2019/10/8,-152200
20020179,2019/10/9,3900
20020179,2019/10/10,-15200
20020179,2019/10/11,65100
20020179,2019/10/12,8000
20020179,2019/10/13,38700
20020179,2019/10/14,-15700
20020179,2019/10/15,-20700
20020179,2019/10/16,57300
20020179,2019/10/17,-49300
20020179,2019/10/18,177300
20020179,2019/10/19,-10500
20020179,2019/10/20,195900
20020179,2019/10/21,-16000
20020179,2019/10/22,63300
20020179,2019/10/23,-46600
20020179,2019/10/24,34800
20020179,2019/10/25,-4000
20020179,2019/10/26,79500
20020179,2019/10/27,68500
20020179,2019/10/28,29300
20020179,2019/10/29,-54700
20020179,2019/10/30,-15200
20020179,2019/10/31,55700
20020179,2019/11/1,32600
20020179,2019/11/2,46600
20020179,2019/11/3,157000
20020179,2019/11/4,14800
20020179,2019/11/5,8600
20020179,2019/11/6,-33500
20020179,2019/11/7,-11900
20020179,2019/11/8,20400
20020179,2019/11/9,4000
20020179,2019/11/10,-3200
20020179,2019/11/11,14500
20020179,2019/11/12,-62200
20020179,2019/11/13,20000
20020179,2019/11/14,7700
20020179,2019/11/15,2000
20020179,2019/11/16,-6900
20020179,2019/11/17,-63800
20020179,2019/11/18,99800
20020179,2019/11/19,-69100
20020179,2019/11/20,21000
20020179,2019/11/21,-57000
20020179,2019/11/22,192800
20020179,2019/11/23,48600
20020179,2019/11/24,53900
20020179,2019/11/25,10500
20020179,2019/11/26,-50500
20020179,2019/11/27,51200
20020179,2019/11/28,-1375
20020179,2019/11/29,61950
20020179,2019/11/30,23075
20020179,2019/12/1,35975
20020179,2019/12/2,34900
20020179,2019/12/3,-43300
20020179,2019/12/4,14675
20020179,2019/12/5,-20400
20020179,2019/12/6,71733
20020179,2019/12/7,15233
20020179,2019/12/8,-4366
20020198,2019/6/26,-9600
20020198,2019/6/27,38700
20020198,2019/6/28,-2300
20020198,2019/6/29,-39600
20020198,2019/6/30,-11600
20020198,2019/7/1,10000
20020198,2019/7/2,-7900
20020198,2019/7/3,-37500
20020198,2019/7/4,-38000
20020198,2019/7/5,24800
20020198,2019/7/6,-17700
20020198,2019/7/7,-72100
20020198,2019/7/8,30300
20020198,2019/7/9,15100
20020198,2019/7/10,-4600
20020198,2019/7/11,-1500
20020198,2019/7/12,40100
20020198,2019/7/13,-28275
20020198,2019/7/14,-6200
20020198,2019/7/15,-43000
20020198,2019/7/16,900
20020198,2019/7/17,-9600
20020198,2019/7/18,11900
20020198,2019/7/19,21400
20020198,2019/7/20,-22900
20020198,2019/7/21,24600
20020198,2019/7/22,-5300
20020198,2019/7/23,-5300
20020198,2019/7/24,36700
20020198,2019/7/25,36400
20020198,2019/7/26,7000
20020198,2019/7/27,-15063
20020198,2019/7/28,-10072
20020198,2019/7/29,-17662
20020198,2019/7/30,12400
20020198,2019/7/31,-11325
20020198,2019/8/1,15437
20020198,2019/8/2,6500
20020198,2019/8/3,16400
20020198,2019/8/4,-23800
20020198,2019/8/5,-9700
20020198,2019/8/6,-84000
20020198,2019/8/7,-21100
20020198,2019/8/8,22300
20020198,2019/8/9,-17200
20020198,2019/8/10,-23000
20020198,2019/8/11,2986
20020198,2019/8/12,-24337
20020198,2019/8/13,-5100
20020198,2019/8/14,-60800
20020198,2019/8/15,-9100
20020198,2019/8/16,3513
20020198,2019/8/17,-9388
20020198,2019/8/18,2475
20020198,2019/8/19,-22600
20020198,2019/8/20,-1200
20020198,2019/8/21,22100
20020198,2019/8/22,16400
20020198,2019/8/23,50600
20020198,2019/8/24,-33700
20020198,2019/8/25,12400
20020198,2019/8/26,-101000
20020198,2019/8/27,9200
20020198,2019/8/28,-15800
20020198,2019/8/29,85100
20020198,2019/8/30,19100
20020198,2019/8/31,64200
20020198,2019/9/1,-24300
20020198,2019/9/2,-28600
20020198,2019/9/3,-21300
20020198,2019/9/4,46200
20020198,2019/9/5,-10800
20020198,2019/9/6,-60500
20020198,2019/9/7,-30300
20020198,2019/9/8,32000
20020198,2019/9/9,15500
20020198,2019/9/10,-85900
20020198,2019/9/11,23000
20020198,2019/9/12,154500
20020198,2019/9/13,1200
20020198,2019/9/14,-45800
20020198,2019/9/15,-1100
20020198,2019/9/16,-10800
20020198,2019/9/17,13800
20020198,2019/9/18,35800
20020198,2019/9/19,9600
20020198,2019/9/20,-7200
20020198,2019/9/21,30038
20020198,2019/9/22,22575
20020198,2019/9/23,49200
20020198,2019/9/24,-62200
20020198,2019/9/25,46400
20020198,2019/9/26,55600
20020198,2019/9/27,40600
20020198,2019/9/28,36300
20020198,2019/9/29,30400
20020198,2019/9/30,-6800
20020198,2019/10/1,5200
20020198,2019/10/2,-1700
20020198,2019/10/3,-47700
20020198,2019/10/4,15100
20020198,2019/10/5,5600
20020198,2019/10/6,-10300
20020198,2019/10/7,700
20020198,2019/10/8,-700
20020198,2019/10/9,13700
20020198,2019/10/10,-47000
20020198,2019/10/11,-84200
20020198,2019/10/12,169100
20020198,2019/10/13,91800
20020198,2019/10/14,55300
20020198,2019/10/15,-66900
20020198,2019/10/16,-9200
20020198,2019/10/17,-56700
20020198,2019/10/18,133400
20020198,2019/10/19,74900
20020198,2019/10/20,49700
20020198,2019/10/21,-22000
20020198,2019/10/22,51400
20020198,2019/10/23,11000
20020198,2019/10/24,-27600
20020198,2019/10/25,102600
20020198,2019/10/26,37000
20020198,2019/10/27,-11500
20020198,2019/10/28,15300
20020198,2019/10/29,52800
20020198,2019/10/30,5900
20020198,2019/10/31,4700
20020198,2019/11/1,-3700
20020198,2019/11/2,-15800
20020198,2019/11/3,18400
20020198,2019/11/4,-50900
20020198,2019/11/5,-54900
20020198,2019/11/6,-39400
20020198,2019/11/7,-9900
20020198,2019/11/8,-134500
20020198,2019/11/9,73900
20020198,2019/11/10,-40800
20020198,2019/11/11,3500
20020198,2019/11/12,-11400
20020198,2019/11/13,-95900
20020198,2019/11/14,4000
20020198,2019/11/15,400
20020198,2019/11/16,16000
20020198,2019/11/17,56800
20020198,2019/11/18,-80700
20020198,2019/11/19,9300
20020198,2019/11/20,-13900
20020198,2019/11/21,32600
20020198,2019/11/22,-10200
20020198,2019/11/23,-88800
20020198,2019/11/24,35600
20020198,2019/11/25,-3000
20020198,2019/11/26,-11500
20020198,2019/11/27,-38000
20020198,2019/11/28,7850
20020198,2019/11/29,-37000
20020198,2019/11/30,-3675
20020198,2019/12/1,17500
20020198,2019/12/2,-32775
20020198,2019/12/3,-17125
20020198,2019/12/4,-46800
20020198,2019/12/5,8900
20020198,2019/12/6,-48100
20020198,2019/12/7,367
20020198,2019/12/8,17200
20020198,2019/12/9,-28244
20020212,2019/6/12,27400
20020212,2019/6/26,17700
20020212,2019/6/27,-50700
20020212,2019/6/28,26100
20020212,2019/6/29,277300
20020212,2019/6/30,123000
20020212,2019/7/1,56600
20020212,2019/7/2,32000
20020212,2019/7/3,-15400
20020212,2019/7/4,-49400
20020212,2019/7/5,-32500
20020212,2019/7/6,4700
20020212,2019/7/7,78900
20020212,2019/7/8,-7000
20020212,2019/7/9,-10100
20020212,2019/7/10,-108500
20020212,2019/7/11,37300
20020212,2019/7/12,99400
20020212,2019/7/13,-44100
20020212,2019/7/14,281300
20020212,2019/7/15,-19900
20020212,2019/7/16,-34000
20020212,2019/7/17,-400
20020212,2019/7/18,22100
20020212,2019/7/19,4900
20020212,2019/7/20,152200
20020212,2019/7/21,183300
20020212,2019/7/22,83000
20020212,2019/7/23,-53600
20020212,2019/7/24,-60500
20020212,2019/7/25,-53100
20020212,2019/7/26,125000
20020212,2019/7/27,409700
20020212,2019/7/28,25300
20020212,2019/7/29,-2200
20020212,2019/7/30,245400
20020212,2019/7/31,54900
20020212,2019/8/1,-12800
20020212,2019/8/2,-64700
20020212,2019/8/3,1200
20020212,2019/8/4,-22700
20020212,2019/8/5,80700
20020212,2019/8/6,-28900
20020212,2019/8/7,2200
20020212,2019/8/8,20800
20020212,2019/8/9,106100
20020212,2019/8/10,112400
20020212,2019/8/11,3100
20020212,2019/8/12,800
20020212,2019/8/13,100
20020212,2019/8/14,69200
20020212,2019/8/15,5400
20020212,2019/8/16,7600
20020212,2019/8/17,-23300
20020212,2019/8/18,144200
20020212,2019/8/19,84700
20020212,2019/8/20,166000
20020212,2019/8/21,115700
20020212,2019/8/22,-10100
20020212,2019/8/23,-16200
20020212,2019/8/24,21800
20020212,2019/8/25,391800
20020212,2019/8/26,83600
20020212,2019/8/27,7400
20020212,2019/8/28,148400
20020212,2019/8/29,-49900
20020212,2019/8/30,4900
20020212,2019/8/31,89700
20020212,2019/9/1,321600
20020212,2019/9/2,125000
20020212,2019/9/3,115300
20020212,2019/9/4,274100
20020212,2019/9/5,176200
20020212,2019/9/6,328400
20020212,2019/9/7,6400
20020212,2019/9/8,5500
20020212,2019/9/9,54800
20020212,2019/9/10,20000
20020212,2019/9/11,14200
20020212,2019/9/12,7900
20020212,2019/9/13,-79500
20020212,2019/9/14,277900
20020212,2019/9/15,220900
20020212,2019/9/16,182400
20020212,2019/9/17,-8100
20020212,2019/9/18,21600
20020212,2019/9/19,0
20020212,2019/9/20,75787
20020212,2019/9/21,109138
20020212,2019/9/22,203300
20020212,2019/9/23,-31300
20020212,2019/9/24,7500
20020212,2019/9/25,15300
20020212,2019/9/26,100600
20020212,2019/9/27,138600
20020212,2019/9/28,143400
20020212,2019/9/29,298700
20020212,2019/9/30,-6100
20020212,2019/10/1,-6200
20020212,2019/10/2,26600
20020212,2019/10/3,61500
20020212,2019/10/4,47400
20020212,2019/10/5,-31600
20020212,2019/10/6,143800
20020212,2019/10/7,-8000
20020212,2019/10/8,-16900
20020212,2019/10/9,373100
20020212,2019/10/10,-58600
20020212,2019/10/11,96200
20020212,2019/10/12,125800
20020212,2019/10/13,85800
20020212,2019/10/14,186800
20020212,2019/10/15,165700
20020212,2019/10/16,-86000
20020212,2019/10/17,42300
20020212,2019/10/18,86500
20020212,2019/10/19,239700
20020212,2019/10/20,158300
20020212,2019/10/21,-8000
20020212,2019/10/22,-4200
20020212,2019/10/23,708100
20020212,2019/10/24,453500
20020212,2019/10/25,3900
20020212,2019/10/26,25100
20020212,2019/10/27,-22600
20020212,2019/10/28,14700
20020212,2019/10/29,74500
20020212,2019/10/30,413800
20020212,2019/10/31,287900
20020212,2019/11/1,173100
20020212,2019/11/2,-300
20020212,2019/11/3,13800
20020212,2019/11/4,12200
20020212,2019/11/5,45600
20020212,2019/11/6,408900
20020212,2019/11/7,413100
20020212,2019/11/8,79900
20020212,2019/11/9,79300
20020212,2019/11/10,88800
20020212,2019/11/11,185400
20020212,2019/11/12,10500
20020212,2019/11/13,85900
20020212,2019/11/14,101100
20020212,2019/11/15,230700
20020212,2019/11/16,465800
20020212,2019/11/17,41200
20020212,2019/11/18,11200
20020212,2019/11/19,650700
20020212,2019/11/20,141900
20020212,2019/11/21,349100
20020212,2019/11/22,502900
20020212,2019/11/23,46800
20020212,2019/11/24,44100
20020212,2019/11/25,171700
20020212,2019/11/26,524400
20020212,2019/11/27,108000
20020212,2019/11/28,287800
20020212,2019/11/29,246650
20020212,2019/11/30,147900
20020212,2019/12/1,46975
20020212,2019/12/2,95125
20020212,2019/12/3,307800
20020212,2019/12/4,186175
20020212,2019/12/5,287766
20020212,2019/12/6,271167
20020212,2019/12/7,197300
20020212,2019/12/8,58034
20020219,2019/6/12,133000
20020219,2019/6/26,215900
20020219,2019/6/27,33600
20020219,2019/6/28,195500
20020219,2019/6/29,-21000
20020219,2019/6/30,-95100
20020219,2019/7/1,46200
20020219,2019/7/2,-183100
20020219,2019/7/3,164600
20020219,2019/7/4,-4700
20020219,2019/7/5,-24300
20020219,2019/7/6,113800
20020219,2019/7/7,533100
